name,album,year,artist,featured_artists,track_number,tracks_on_album,explicit,duration_ms,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,time_signature,album_image_url
Rick and Morty Theme,The Rick and Morty Soundtrack,2018,Rick and Morty,Ryan Elder,1,21,0,35987,42,0.331,0.73,10,-7.684,0,0.0396,0.679,0.131,0.247,0.167,165.243,audio_features,4SQ4FhpYs60QTph4kVzXG2,spotify:track:4SQ4FhpYs60QTph4kVzXG2,https://api.spotify.com/v1/tracks/4SQ4FhpYs60QTph4kVzXG2,https://api.spotify.com/v1/audio-analysis/4SQ4FhpYs60QTph4kVzXG2,4,https://i.scdn.co/image/ab67616d0000b273a5208c5c50bc5d2ee8b93540
Jerry's Rick,The Rick and Morty Soundtrack,2018,Rick and Morty,Ryan Elder,2,21,0,178081,37,0.429,0.581,0,-11.389,1,0.0299,0.127,0.845,0.104,0.276,179.965,audio_features,69kfmDB033wtSXBbNp9Ifw,spotify:track:69kfmDB033wtSXBbNp9Ifw,https://api.spotify.com/v1/tracks/69kfmDB033wtSXBbNp9Ifw,https://api.spotify.com/v1/audio-analysis/69kfmDB033wtSXBbNp9Ifw,4,https://i.scdn.co/image/ab67616d0000b273a5208c5c50bc5d2ee8b93540
The Small Intestine Song,The Rick and Morty Soundtrack,2018,Rick and Morty,Ryan Elder,3,21,0,36724,25,0.812,0.866,2,-4.899,1,0.0574,0.64,0,0.24,0.726,120.03,audio_features,3p5PFQCUPg0O1bGE6adrQ5,spotify:track:3p5PFQCUPg0O1bGE6adrQ5,https://api.spotify.com/v1/tracks/3p5PFQCUPg0O1bGE6adrQ5,https://api.spotify.com/v1/audio-analysis/3p5PFQCUPg0O1bGE6adrQ5,4,https://i.scdn.co/image/ab67616d0000b273a5208c5c50bc5d2ee8b93540
The Flu Hatin' Rap,The Rick and Morty Soundtrack,2018,Rick and Morty,Ryan Elder,4,21,0,113179,33,0.931,0.762,1,-6.397,1,0.297,0.0475,0,0.244,0.831,112.029,audio_features,4K4gLxpMWWBPdX2yguFy8j,spotify:track:4K4gLxpMWWBPdX2yguFy8j,https://api.spotify.com/v1/tracks/4K4gLxpMWWBPdX2yguFy8j,https://api.spotify.com/v1/audio-analysis/4K4gLxpMWWBPdX2yguFy8j,4,https://i.scdn.co/image/ab67616d0000b273a5208c5c50bc5d2ee8b93540
African Dream Pop,The Rick and Morty Soundtrack,2018,Rick and Morty,Ryan Elder,5,21,0,162035,31,0.631,0.656,5,-5.965,0,0.0271,0.00294,0.265,0.0469,0.379,129.983,audio_features,3hiBaYOP1Sa6eIpYylSiux,spotify:track:3hiBaYOP1Sa6eIpYylSiux,https://api.spotify.com/v1/tracks/3hiBaYOP1Sa6eIpYylSiux,https://api.spotify.com/v1/audio-analysis/3hiBaYOP1Sa6eIpYylSiux,4,https://i.scdn.co/image/ab67616d0000b273a5208c5c50bc5d2ee8b93540
The Rick Dance,The Rick and Morty Soundtrack,2018,Rick and Morty,Ryan Elder,6,21,0,46540,36,0.786,0.83,5,-5.126,1,0.282,0.0404,0,0.519,0.366,99.163,audio_features,5zH9szWZIjwYfk2FWkoZZo,spotify:track:5zH9szWZIjwYfk2FWkoZZo,https://api.spotify.com/v1/tracks/5zH9szWZIjwYfk2FWkoZZo,https://api.spotify.com/v1/audio-analysis/5zH9szWZIjwYfk2FWkoZZo,4,https://i.scdn.co/image/ab67616d0000b273a5208c5c50bc5d2ee8b93540
Goodbye Moonmen,The Rick and Morty Soundtrack,2018,Rick and Morty,Ryan Elder,7,21,0,141264,53,0.422,0.399,1,-7.977,1,0.0401,0.679,0,0.0528,0.333,149.234,audio_features,4Iaj8jpWx0LA6hh9HA0Jsk,spotify:track:4Iaj8jpWx0LA6hh9HA0Jsk,https://api.spotify.com/v1/tracks/4Iaj8jpWx0LA6hh9HA0Jsk,https://api.spotify.com/v1/audio-analysis/4Iaj8jpWx0LA6hh9HA0Jsk,4,https://i.scdn.co/image/ab67616d0000b273a5208c5c50bc5d2ee8b93540
Summer and Tinkles,The Rick and Morty Soundtrack,2018,Rick and Morty,Ryan Elder,8,21,0,51565,30,0.527,0.984,0,-4.015,1,0.246,0.115,3.46E-05,0.262,0.145,141.391,audio_features,5oCtyGxJPNhKfsJ43eFVJx,spotify:track:5oCtyGxJPNhKfsJ43eFVJx,https://api.spotify.com/v1/tracks/5oCtyGxJPNhKfsJ43eFVJx,https://api.spotify.com/v1/audio-analysis/5oCtyGxJPNhKfsJ43eFVJx,4,https://i.scdn.co/image/ab67616d0000b273a5208c5c50bc5d2ee8b93540
Unity Says Goodbye,The Rick and Morty Soundtrack,2018,Rick and Morty,Ryan Elder,9,21,0,141483,36,0.344,0.468,7,-12.02,0,0.0285,0.0985,0.86,0.0958,0.115,90.074,audio_features,5fOMJaoHAGjNfCIJQMXxFW,spotify:track:5fOMJaoHAGjNfCIJQMXxFW,https://api.spotify.com/v1/tracks/5fOMJaoHAGjNfCIJQMXxFW,https://api.spotify.com/v1/audio-analysis/5fOMJaoHAGjNfCIJQMXxFW,4,https://i.scdn.co/image/ab67616d0000b273a5208c5c50bc5d2ee8b93540
Get Schwifty (C-131),The Rick and Morty Soundtrack,2018,Rick and Morty,Ryan Elder,10,21,0,60155,45,0.83,0.808,5,-5.417,0,0.0509,0.0648,0,0.0461,0.752,104.923,audio_features,4ixiDHjlu7ilrLR4EgJQjG,spotify:track:4ixiDHjlu7ilrLR4EgJQjG,https://api.spotify.com/v1/tracks/4ixiDHjlu7ilrLR4EgJQjG,https://api.spotify.com/v1/audio-analysis/4ixiDHjlu7ilrLR4EgJQjG,4,https://i.scdn.co/image/ab67616d0000b273a5208c5c50bc5d2ee8b93540
Raised Up (C-131),The Rick and Morty Soundtrack,2018,Rick and Morty,Ryan Elder,11,21,0,51999,34,0.803,0.643,0,-6.275,1,0.0575,0.0149,1.29E-06,0.282,0.375,89.984,audio_features,2zvEXJMfawndbw87rDELoy,spotify:track:2zvEXJMfawndbw87rDELoy,https://api.spotify.com/v1/tracks/2zvEXJMfawndbw87rDELoy,https://api.spotify.com/v1/audio-analysis/2zvEXJMfawndbw87rDELoy,4,https://i.scdn.co/image/ab67616d0000b273a5208c5c50bc5d2ee8b93540
Help Me I'm Gonna Die,The Rick and Morty Soundtrack,2018,Rick and Morty,Ryan Elder,13,21,0,39644,34,0.717,0.549,2,-4.865,1,0.194,0.49,0,0.697,0.949,105.182,audio_features,5v1N0z0bBFq3mbLrNmbjut,spotify:track:5v1N0z0bBFq3mbLrNmbjut,https://api.spotify.com/v1/tracks/5v1N0z0bBFq3mbLrNmbjut,https://api.spotify.com/v1/audio-analysis/5v1N0z0bBFq3mbLrNmbjut,4,https://i.scdn.co/image/ab67616d0000b273a5208c5c50bc5d2ee8b93540
Let Me Out,The Rick and Morty Soundtrack,2018,Rick and Morty,Ryan Elder,14,21,0,33837,32,0.649,0.773,1,-4.4,1,0.133,0.143,0,0.484,0.9,119.873,audio_features,2BBkayrJgKiRIoNGYxs3zX,spotify:track:2BBkayrJgKiRIoNGYxs3zX,https://api.spotify.com/v1/tracks/2BBkayrJgKiRIoNGYxs3zX,https://api.spotify.com/v1/audio-analysis/2BBkayrJgKiRIoNGYxs3zX,3,https://i.scdn.co/image/ab67616d0000b273a5208c5c50bc5d2ee8b93540
Alien Jazz Rap,The Rick and Morty Soundtrack,2018,Rick and Morty,Ryan Elder,17,21,0,59411,30,0.819,0.733,1,-8.855,1,0.373,0.164,1.64E-06,0.301,0.764,91.981,audio_features,2miiO4Hqk8g3vi9Nz1ExL8,spotify:track:2miiO4Hqk8g3vi9Nz1ExL8,https://api.spotify.com/v1/tracks/2miiO4Hqk8g3vi9Nz1ExL8,https://api.spotify.com/v1/audio-analysis/2miiO4Hqk8g3vi9Nz1ExL8,4,https://i.scdn.co/image/ab67616d0000b273a5208c5c50bc5d2ee8b93540
Fathers and Daughters,The Rick and Morty Soundtrack,2018,Rick and Morty,Ryan Elder,18,21,0,116191,31,0.498,0.542,7,-8.771,1,0.0535,0.893,3.66E-06,0.164,0.492,148.194,audio_features,3HoesjbQwXyI3qrfqsz5ej,spotify:track:3HoesjbQwXyI3qrfqsz5ej,https://api.spotify.com/v1/tracks/3HoesjbQwXyI3qrfqsz5ej,https://api.spotify.com/v1/audio-analysis/3HoesjbQwXyI3qrfqsz5ej,4,https://i.scdn.co/image/ab67616d0000b273a5208c5c50bc5d2ee8b93540
Tales from the Citadel,The Rick and Morty Soundtrack,2018,Rick and Morty,Ryan Elder,19,21,0,184365,38,0.507,0.512,7,-10.611,1,0.027,0.067,0.832,0.114,0.276,132.98,audio_features,7in2A8g3QBD0NP3rHbOe3V,spotify:track:7in2A8g3QBD0NP3rHbOe3V,https://api.spotify.com/v1/tracks/7in2A8g3QBD0NP3rHbOe3V,https://api.spotify.com/v1/audio-analysis/7in2A8g3QBD0NP3rHbOe3V,4,https://i.scdn.co/image/ab67616d0000b273a5208c5c50bc5d2ee8b93540
Rick and Morty Score Medley,The Rick and Morty Soundtrack,2018,Rick and Morty,Ryan Elder,20,21,0,284513,25,0.203,0.337,9,-11.291,1,0.0364,0.736,0.902,0.134,0.0368,85.149,audio_features,2z9yQ57DkCP7eaiy3Z1WVY,spotify:track:2z9yQ57DkCP7eaiy3Z1WVY,https://api.spotify.com/v1/tracks/2z9yQ57DkCP7eaiy3Z1WVY,https://api.spotify.com/v1/audio-analysis/2z9yQ57DkCP7eaiy3Z1WVY,4,https://i.scdn.co/image/ab67616d0000b273a5208c5c50bc5d2ee8b93540
Human Music,The Rick and Morty Soundtrack,2018,Rick and Morty,Ryan Elder,21,21,0,40056,30,0.816,0.467,9,-22.58,0,0.284,0.512,0.109,0.0459,0.398,119.959,audio_features,0F77HLGIlclrsjmSihpdOc,spotify:track:0F77HLGIlclrsjmSihpdOc,https://api.spotify.com/v1/tracks/0F77HLGIlclrsjmSihpdOc,https://api.spotify.com/v1/audio-analysis/0F77HLGIlclrsjmSihpdOc,4,https://i.scdn.co/image/ab67616d0000b273a5208c5c50bc5d2ee8b93540
Baba O'Riley,Who's Next,1971,The Who,,1,29,0,300400,77,0.489,0.724,5,-8.367,1,0.0352,0.313,0.185,0.287,0.15,117.292,audio_features,3qiyyUfYe7CRYLucrPmulD,spotify:track:3qiyyUfYe7CRYLucrPmulD,https://api.spotify.com/v1/tracks/3qiyyUfYe7CRYLucrPmulD,https://api.spotify.com/v1/audio-analysis/3qiyyUfYe7CRYLucrPmulD,4,https://i.scdn.co/image/ab67616d0000b273fe24dcd263c08c6dd84b6e8c
Bargain,Who's Next,1971,The Who,,2,29,0,333587,46,0.452,0.888,3,-7.994,1,0.054,0.0169,0.00341,0.17,0.336,133.883,audio_features,4Vtl42qX97JBj68TKifBHR,spotify:track:4Vtl42qX97JBj68TKifBHR,https://api.spotify.com/v1/tracks/4Vtl42qX97JBj68TKifBHR,https://api.spotify.com/v1/audio-analysis/4Vtl42qX97JBj68TKifBHR,4,https://i.scdn.co/image/ab67616d0000b273fe24dcd263c08c6dd84b6e8c
Love Ain't For Keeping,Who's Next,1971,The Who,,3,29,0,130720,45,0.554,0.818,2,-6.864,1,0.0362,0.0779,0.0106,0.341,0.512,142.339,audio_features,1zdmeAd3wE2VlrrxpAAEgr,spotify:track:1zdmeAd3wE2VlrrxpAAEgr,https://api.spotify.com/v1/tracks/1zdmeAd3wE2VlrrxpAAEgr,https://api.spotify.com/v1/audio-analysis/1zdmeAd3wE2VlrrxpAAEgr,4,https://i.scdn.co/image/ab67616d0000b273fe24dcd263c08c6dd84b6e8c
My Wife,Who's Next,1971,The Who,,4,29,0,213680,41,0.581,0.935,11,-6.779,1,0.0439,0.318,0.359,0.213,0.583,122.014,audio_features,04jUWHa4mIZKn7duaD2gXW,spotify:track:04jUWHa4mIZKn7duaD2gXW,https://api.spotify.com/v1/tracks/04jUWHa4mIZKn7duaD2gXW,https://api.spotify.com/v1/audio-analysis/04jUWHa4mIZKn7duaD2gXW,4,https://i.scdn.co/image/ab67616d0000b273fe24dcd263c08c6dd84b6e8c
The Song Is Over,Who's Next,1971,The Who,,5,29,0,376613,42,0.36,0.652,5,-7.552,1,0.0443,0.47,0.00118,0.101,0.265,106.46,audio_features,1F10hpkS0xntdnTZ4bIjTp,spotify:track:1F10hpkS0xntdnTZ4bIjTp,https://api.spotify.com/v1/tracks/1F10hpkS0xntdnTZ4bIjTp,https://api.spotify.com/v1/audio-analysis/1F10hpkS0xntdnTZ4bIjTp,4,https://i.scdn.co/image/ab67616d0000b273fe24dcd263c08c6dd84b6e8c
Getting In Tune,Who's Next,1971,The Who,,6,29,0,288453,44,0.369,0.759,0,-8.304,1,0.0602,0.124,0.0143,0.108,0.555,139.65,audio_features,0M7tdKXvtrEk26j8nXFtvC,spotify:track:0M7tdKXvtrEk26j8nXFtvC,https://api.spotify.com/v1/tracks/0M7tdKXvtrEk26j8nXFtvC,https://api.spotify.com/v1/audio-analysis/0M7tdKXvtrEk26j8nXFtvC,4,https://i.scdn.co/image/ab67616d0000b273fe24dcd263c08c6dd84b6e8c
Going Mobile,Who's Next,1971,The Who,,7,29,0,222067,43,0.526,0.843,9,-7.512,1,0.0343,0.266,0.00671,0.139,0.608,136.262,audio_features,236pPQUEDapfH7Jn6rbhBa,spotify:track:236pPQUEDapfH7Jn6rbhBa,https://api.spotify.com/v1/tracks/236pPQUEDapfH7Jn6rbhBa,https://api.spotify.com/v1/audio-analysis/236pPQUEDapfH7Jn6rbhBa,4,https://i.scdn.co/image/ab67616d0000b273fe24dcd263c08c6dd84b6e8c
Behind Blue Eyes,Who's Next,1971,The Who,,8,29,0,221427,71,0.394,0.622,4,-8.258,0,0.0336,0.213,4.45E-05,0.0892,0.342,126.844,audio_features,0cKk8BKEi7zXbdrYdyqBP5,spotify:track:0cKk8BKEi7zXbdrYdyqBP5,https://api.spotify.com/v1/tracks/0cKk8BKEi7zXbdrYdyqBP5,https://api.spotify.com/v1/audio-analysis/0cKk8BKEi7zXbdrYdyqBP5,4,https://i.scdn.co/image/ab67616d0000b273fe24dcd263c08c6dd84b6e8c
Baby Don't You Do It - New York Record Plant Session Full Version,Who's Next,1971,The Who,,10,29,0,500440,34,0.311,0.949,0,-5.952,1,0.119,0.00377,0.00525,0.362,0.665,178.816,audio_features,0Es9AG7uyEtCG4Y8KQSbsx,spotify:track:0Es9AG7uyEtCG4Y8KQSbsx,https://api.spotify.com/v1/tracks/0Es9AG7uyEtCG4Y8KQSbsx,https://api.spotify.com/v1/audio-analysis/0Es9AG7uyEtCG4Y8KQSbsx,4,https://i.scdn.co/image/ab67616d0000b273fe24dcd263c08c6dd84b6e8c
Getting In Tune - New York Record Plant Session 2003 Remix,Who's Next,1971,The Who,,11,29,0,393960,32,0.388,0.889,0,-5.686,1,0.0814,0.00677,0.000233,0.0904,0.592,160.719,audio_features,2gRLTKBMWx4i77eSnQvI1i,spotify:track:2gRLTKBMWx4i77eSnQvI1i,https://api.spotify.com/v1/tracks/2gRLTKBMWx4i77eSnQvI1i,https://api.spotify.com/v1/audio-analysis/2gRLTKBMWx4i77eSnQvI1i,4,https://i.scdn.co/image/ab67616d0000b273fe24dcd263c08c6dd84b6e8c
Pure And Easy - New York Record Plant Session 2003 Remix,Who's Next,1971,The Who,,12,29,0,271520,31,0.457,0.876,9,-4.235,0,0.0569,0.0258,0,0.15,0.543,129.268,audio_features,3hssglbcgIaPAZA2NLK6aC,spotify:track:3hssglbcgIaPAZA2NLK6aC,https://api.spotify.com/v1/tracks/3hssglbcgIaPAZA2NLK6aC,https://api.spotify.com/v1/audio-analysis/3hssglbcgIaPAZA2NLK6aC,4,https://i.scdn.co/image/ab67616d0000b273fe24dcd263c08c6dd84b6e8c
